sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
version control system for technical documentation,,0.338175505,D68539 MPC 2.37 SBP Rev 01.pdf,D68539,1,3,1. Introduction > 1.2 Scope (Continued),4-5,"Italic projects are engineering tools not packaged into the installers. MPC.sln VMS.MPC.Application VMS.MPC.Processing VMS.MPC.MachineAccess Clinac Model Common & Client ZedGraph MigraDoc & PdfSharp IonicZip NCalc DirectShowLib- 2005 WKSTCommon IsoCal Core VMS.MPC.Common VMS.MPC.VirtualMachine VMS.MPC.ImageViewing VMS.MPC.Certificates VMS.MPC.Checks AlgLib VMS.MPC.SystemAccess SF Libraries HASP This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D68539 01 5 Aug 2022 Format L11404 Rev 01   Page 5 of 12 *.ResStrings projects are used to get forward compatible NLS builds. The _Versioning project is used for updating version numbers of MPC on build server based on TFS build number. For further info on the general project layout, solution and TeamBuild setup, see (3)."
version control system for technical documentation,,0.336131901,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,319,2. Validation Test log (Continued),166,"452053 CRN - Customer Release Notes Risk Control Measure, User Need ID Short Description 393744 Plan validation only IGRT couch top 512053 Customer facing documentation provides clear & accurate information to complete the tasks at hand Acceptance Criteria ID Description AC11.1: The Customer Release Notes describe the new features for this release 519246 451760 AC11.2: The Customer Release Notes outline changes from the previous release AC11.3: The Customer Release Notes provide information on known issues and how to address them Customer Release Notes specify that system only compatible with IGRT couch top Test Run Run ID Product ID / Build ID Execution Date 1269261 HAL40_SYSTEM_REL_04.00.0033 18 Jul 2022 18:56 Test Environment ID, Short description NA Test Run Outcome Test Run Outcome Issue ID (Defect) Passed NA Test Steps Test Step Action Expected Result Actual Result Outcome 1 Record the Actual Test Environment. At a minimum the TSCL document reference must be"
version control system for technical documentation,,0.333294451,D95424 HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document Rev 04.pdf,D95424,4,26,1. Maintenance Release Plan > 1.5 Software Configuration Management > 1.5.2 Branching Strategy,13-14,"Source code and Branching strategies for all the Console, Embedded, Imaging components Ember Software and Prerequisite, NLS and System builds are uploaded to DHF and mentioned in the Software Build Procedure documents listed below. • D67594_Halcyon_4.0_Console_Software_Build_Procedure_Rev_01.pdf • D68456 Halcyon 4.0 RTSS Build Procedure Rev 01.docx.pdf • D67814_XS_4.0_SBP_XINode_Rev_01.docx.pdf Black_Duck-2021.10.3.pdf (varian.com) L17311 - Validation Summary Report Document Overview: L17311 -Rev 01-PSW VALIDATION RECORD-6.6 Validation Summary Report for Black Duck 2020.4.1.pdf (varian.com) HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Last date of e- D95424 04 sign DND01F02 Rev 01 Page 14 of 42 • D42334 CR SBP Rev 05.docx.pdf • D68539_MPC_2.37_SBP_Rev_01.pdf"
version control system for technical documentation,,0.333004653,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,86,2. “Ethos Radiotherapy System ” > 9.2 EU Marketing Clearance Strategy > 9.2.1 ISD documentation requirements (Continued),39,Comment Functional Responsibility Doc update? Due Date Feature/Specification Equivalence Halcyon 3.0 Feature Comparison Chart. D33835 Rev 4.0 Product Management Yes DIR 3 Design Information D33648 Rev03 Product HAL Product Requirements Management DOR update D33719 Rev 04 Product HAL User Needs and Detailed Workflows Management DOR update Systems Requirement Systems Requirement Specifications Specifications D43965 Rev 01 DOR Software-Specific Design Documents Software design is covered with hardware in the documents above. D44171 Rev 1.0 Engineering update DOR System Design Description 4 Product Verification and Validation Verification Plan  D34521 Rev03 Engineering New DOR Verification Summary Report Verification Summary Report D43904 Rev 01 Product Verification New DOR Validation Plan D43931 Rev 01 Product Validation New DOR Validation Summary Report (including Validation Design Trace Matrix) D43931 Rev 01 Product Validation New DOR
version control system for technical documentation,,0.331504434,D68456 Halcyon 4.0 RTSS Build Procedure Rev 01.docx.pdf,D68456,1,33,8. The tool generates the following files. > 4.2.3 Release Build (Continued),17,"2. The last build definition in the above list is the package build definition (HAL40_RTSS_PKG_REL), which just packages Subsystems and Firmware builds. For example, it loads the BGM sub node build output under the BGM folder and update the code CRC of the sub node binaries in the BGM node's defaults.xml. The tools/scripts related to this are checked in under $/TsunamiHE/HAL4.0/RTSS/Tools/EmbeddedPackageLE. 4.2.4Patches and Bug fixes Developer responsibilities:  Check in TFS patch or fix related files in the branch folders. Developers usually checks in the fix in the main branch, but it must be communicated to the build engineer if he/she cannot merge into the branch folder.  Update the compatibility matrix for in node’ s defaults.xml if needed Build Engineer Responsibilities:"
version control system for technical documentation,,0.329838723,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,27,5. Detailed Project Scope > 5.1 Task and Effort Estimates,9,"Effort estimates for main activities will be updated as work proceeds and requirements are clarified. Estimates are by site and in workdays over the life of the project. The following table summarizes estimates on all activities to author and publish UA. Activities comprise: Feature or Scope items – Authoring and updating content for specific program features. General content – Maintaining UA (updates for corrections or changes from the prior release) and updating overall content not specific to features. CRNs – Formatting, finalizing content for publication, and publishing. Quality assurance and production – Reviews, including formal and technical (DITA XML QA) reviews, and revisions per review findings. Management and localization – Administration, meetings, coordination with GPL Localization on translation work, distribution."
version control system for technical documentation,,0.329815298,D68456 Halcyon 4.0 RTSS Build Procedure Rev 01.docx.pdf,D68456,1,29,8. The tool generates the following files.,14-15,"a. NewFaultGroup.xml and NewInterlockGroup.xml b. FaultResxCompareInfo.txt and InterlockResxCompareInfo.txt c. ModifiedFaultInfo.txt and ModifiedInterlockInfo.txt d. FaultCollisionReport.txt and InterlockCollisionReport.txt 9. Compare the original Faults and Interlock group files with newly generated ones, resolve conflicts if many and make the changes based on the information files listed above, rename the new group files to original files and check-in to TFS after approval from respective Developers. D68456 Halcyon 4.0 RTSS Build Procedure Rev 01 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Effective Date See page 1 for D68456 1.0 Effective date 15 of 20 RTSS Build Procedure 2.0 4.2.2How to Branch 4.2.2.1Preparation before branch 1. Build Engineer notifies all developers/Leads to make sure that all changes have been checked-"
version control system for technical documentation,,0.32889995,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,469,4 Supply voltage: (Continued),299,"IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — 8.1.3 [A, B, C] The MANUFACTURER documents the set of CONFIGURATION ITEMS and their VERSIONS that comprise the SOFTW ARE SYSTEM configuration Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 addresses the documentation of configuration items Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P 8.2 Change control— 8.2.1 [A, B, C] The MANUFACTURER changed CONFIGURATION ITEMS only in response to an approved CHANGE REQUEST Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 addresses changes and change requests LL00000016 Change Request Rev 05 documents change and provides for approval. DND04T01 Design and Development Plan (DDP) Rev 02 includes configuration management"
version control system for technical documentation,,0.328628808,D84239 HAL 4.0 CRN UA Checklist Rev02.docx.pdf,D84239,2,9,4.0 Checklist (Continued),4,"Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # - Check that audio is clear and understandable. - Check that subtitles match video. OLH verification 21. OLH only: verify the Help’s technical function, following the D##### test report guidelines. - Record verification in the test report. N/A 1-May-24 Revisions post- 22. Formal Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Handled through PdM Susan Done19-Apr-24 Koehl Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of files with Varian Information Model including that image translation strategy is correctly set. - Make corrections and note in DITA QA file."
version control system for technical documentation,,0.327372551,D95424 HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document Rev 04.pdf,D95424,4,27,1. Maintenance Release Plan > 1.5 Software Configuration Management > 1.5.2 Branching Strategy (Continued),14,• D68717_HAL4_TI_2.37_SBP_Rev_02.docx.pdf • D68585 TDIS Ember Build Procedure Rev 01.docx.pdf • D67595_Halcyon_4.0_System_Build_Procedure_Rev_02.pdf The HAL 4.0 MR2 will be continuation of HAL 4.0 source code release branch in the team foundation server (TFS). Any changes made to HAL 4.0 MR2 will also be merged to the next major release branch of the HAL platform.
version control system for technical documentation,,0.326867342,D65651 Halcyon-Ethos 4.0 IFU (P1058124-001-A) User Assistance Checklist Rev01.docx.pdf,D65651,1,8,3.0 Checklist (Continued),4,"This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # Revisions post- 22. Formal Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Done 14-Apr-22 Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of files with Varian Information Model including that image translation strategy is correctly set. - Make corrections and note in DITA QA file. - Get signoff from CMS Administrator or peer UAD. For multiversion UA, get a signoff for each bookmap."
version control system for technical documentation,,0.326448143,D95424 HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document Rev 04.pdf,D95424,4,24,1. Maintenance Release Plan > 1.5 Software Configuration Management,13,"The Software Configuration Management process in this section will be defined by the Development Operations team (DevOps@varian.com) during Elaboration. Infrastructure, Repositories, and Branching Strategy are defined in the following sections. For HAL 4.0, we have migrated all the console, embedded, NLS, and system builds from legacy XAML builds into TFS Azure Build Pipelines (vNext). For HAL 4.0, we will provide a centralized deployment tool that upgrades all console software from a centralized location. • Formal builds will be available at: \\pa-netapp10\pa_tfsbuild\HAL • Released software will be in Edgecast: https://pse.oscs.varian.com/"
version control system for technical documentation,,0.325585723,D65651 Halcyon-Ethos 4.0 IFU (P1058124-001-A) User Assistance Checklist Rev01.docx.pdf,D65651,1,12,3.0 Checklist (Continued),6,"Task Description Done Justification if N/A; Notes Date # BOM 36. For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A  Not required 14-Apr-22 CLOSEOUT  --  ARCHIVE UAP 37. Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. Done 29-Jul-22 Archiving 38. Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Done \\pafs02\vol1\Dept\ TechPubs\TP_ARC\ Halcyon\4.0 2-Aug-22 Records 39. Upload Publication Notice and UA Checklist to Nucleus: GPL Customer Documentation /"
version control system for technical documentation,,0.323241591,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,431,2. Validation Test log (Continued),226,"512053 Customer facing documentation provides clear & accurate information to complete the tasks at hand Acceptance Criteria ID Description 512054 AC1.1: The section of the IFU will provide relevant information to the reader to complete the outlined procedures. AC2: The section will provide the appropriate images/graphics to facilitate the tasks outlined in the section Test Run Run ID Product ID / Build ID Execution Date 1262235 HAL40_SYSTEM_REL_04.00.0033 07 Jul 2022 22:59 Test Environment ID, Short description NA Test Run Outcome Test Run Outcome Issue ID (Defect) Passed NA Test Steps Test Step Action Expected Result Actual Result Outcome 1 Record the Actual Test Environment. At a minimum the TSCL document reference must be recorded in the Actual Results. The following is recorded for each component of the Test Environment: Component: Identifier: Version: Description: Location: Component: Test Cell Identifier: SN4 Version: Halcyon System 04.00.0033 Connected to ARIA 16.1"
version control system for technical documentation,,0.321071893,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,153,2. “Ethos Radiotherapy System ” > 9.12 Singapore > 8.12.1 Singapore documentation requirements (Continued),70,"numbering that is solely for testing or internal use only (e.g. checking in of source code) are not required. An overview of all verification, validation, and testing performed for the software both in-house and in a simulated or actual user environment prior to final release. N/A All unresolved anomalies in the release version of the software should be summarized, along with a justification for acceptability (i.e. the problem, impact on safety and effectiveness, and any plans for correction of the problems). N/A Evidence to demonstrate that the software issue has been resolved. N/A"
version control system for technical documentation,,0.319028944,D42334 CR SBP Rev 04.docx.pdf,D42334,4,17,5.0 Build Process > 5.5 Source Location,4,The project is versioned with TFS located at: https://tfs-app.vms.ad.varian.com/VMS/CBCT%20Reconstructor%20(CR)/_versionControl
version control system for technical documentation,,0.318855166,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,12,3.0 Checklist (Continued),6-7,"work with Design/Drafting and Engineering Project Management to update the DMR (product structure). N/A 25-Jul-23 37. BOM For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A 25-Jul-23 CLOSEOUT  -- ARCHIVE 38. UAP Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. N/A 25-Jul-23 39. Archiving Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Z:\Halcyon\4.0\IFU\P1039628 Done25-Jul-23 -003-C Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Date"
version control system for technical documentation,,0.31874612,D63983 Halcyon 4.0 UA Checklist Rev 01.pdf,D63983,1,8,3.0 Checklist (Continued),3-4,"D##### test report guidelines. - Record verification in the test report. N/A 24-Jun-22 No CHM, only RUA Halcyon 4.0 UA Checklist Date Doc Number Revision Date of last D63983 01 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # Revisions post-Formal 22. Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Done 27-Jul-22 Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of"
version control system for technical documentation,,0.31820485,D44918 Halcyon3 UA Checklist IFU Addendum P1038731-001-A Rev 01.pdf,D44918,1,10,2.0 Deliverable Checklist (Continued),4,a. Publish in the CMS: 1. Change Authoring status to Done. 2. Publish the bookmap to create a read- only snapshot. b. Update status in SAP or Livelink. c. Publish [internally] per L4389. Distribute the L4464 Publication Notice. Done Partially Done; justify: N/A; justify: 12-Feb-2020 Online Help only: Submit approved OLH files to 25 Distribution engineering (per UAP). Done Partially Done; justify: N/A; justify: Not OLH 17-Oct-2019 Transmit approved UA to GPL Localization per its 26 Distribution instructions. Done Partially Done; justify: N/A; justify: 12-Feb-2020 Update the UAP for project progress. 27 Execution On completion of the project and all its UA: a. Finalize the UAP. b. Get approval of the revised UAP. c. Request the revised UAP be filed in the DHF. Done Partially Done; justify: N/A; justify: 12-Feb-2020 Archive source UA and supporting project 28 Archive materials. a. Archive source and project development material per VMS quality system and any local requirements.
version control system for technical documentation,,0.31814298,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,18,2. Validation Overview > 2.2.4 Installation/Upgrade Testing,11-12,"As part of Validation TRR (merge Quote to Cash (Q2C) activities), Product Life Cycle Services (PLCS) will work with Varian Installation Team to perform validation testing of the HAL v4.0 associated Service Technical Instructions (STI’s).  The STI’s are the Installation and Service documentation required to install, upgrade, and maintain the new SW and HW for the device under test. PLCS will work closely with the Installation Team and Global Customer Support to identify candidates to participate in the validation testing of the installation and upgrade documentation. PLCS will use engineering systems and, if available, non-clinical systems to develop the Service Technical Instructions (STI’s) and to perform the validation testing.  Perform installation and upgrades as the User.  Activities performed per appropriate STI’s.  Validate and update STI documentation  Findings are recorded in a Test Report and issues submitted. HAL Treatment Delivery Platform 4.0 Validation Plan"
version control system for technical documentation,,0.317209542,D68539 MPC 2.37 SBP Rev 01.pdf,D68539,1,19,1. Build information (versions & paths),9,"2. New / Changed features: List new or changed features. If there are no new or changed features use ""N/A”. 3. Other Modifications: List other minor modifications e.g. by copying check in comments from TFS. 4. Usability improvement: List UI improvements. If there are no usability improvements use ""N/A”. 5. Fixed Discrepancies: List all DRs fixed in this release with their DR number and title. Use ClearQuest to find them. 6. Known Issues & Workarounds: List all known issues here or use ""N/A"" if there are no known issues."
version control system for technical documentation,,0.316889077,D64796 HAL4.0 Couch test tooling console TDD  Rev03.pdf,D64796,3,43,3. CCH configuration > 2.4.11 Not in scope,21-22,"SW validation of HAL4.0 TRR3 is a part of product V&V activity, so related document should be released by R&D team and could be found in HAL4.0 DHF. In this doc, we only verify and validate that HAL4.0 TRR3 SW (version v04.00.0033) could meet all user needs and requirements that listed in Section 2.2 and Section 2.3 of this tooling. V&V plan and report are listed in Section 6 and Section 7, it will be an evidence as hardware and software validation to state that this tooling can satisfy all user needs and requirements. HAL4.0 Couch Test Tooling Console TDD This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date See signature D64796 03 page Form DND-03-F-01 Rev 01   Page 22 of 39"
version control system for technical documentation,,0.316263139,D68456 Halcyon 4.0 RTSS Build Procedure Rev 01.docx.pdf,D68456,1,31,8. The tool generates the following files. > 4.2.3 Release Build,16,"Source code location in Team Foundation Server: Subsystem Software: $/TsunamiHE/PRHAL4.0/RTSS Firmware:   $/TsunamiHE/PRHAL4.0/Firmware Hardware:  $/TsunamiHE/PRHAL4.0/Hardware Developer responsibilities: FPGA Developer: Update the version number in FPGA version file and let the build engineer know or update the respective build definition. It can be MicroBlaze version file, VHDL code version file for node carrier or node controller FPGA. Sub System Developer: Update the FPGA version number in compatibility matrix of node’s defautls.xml. The CRC of FPGA can be automatically calculated during the build and updated in the compatibility matrix. Build Engineer Responsibilities: 1. Check with HW team to make sure FPGA builds have been tested and marked build quality. 2. After the code freeze, the build engineer creates branches everything into branch folders: $/TsunamiHE/HAL-MAIN/RTSS to $/TsunamiHE/PRHAL4.0/RTSS $/TsunamiHE/HAL-MAIN/Firmware to $/TsunamiHE/PRHAL4.0/Firmware"
