sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
medical device classification criteria by FDA,0.32713068,0.401935428,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,21,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),9,ISO 10993-10:2021 N/A 2021Biological evaluation of medical devices – Part 10: Tests for irritation and skin sensitization Product Compliance 3rd Party Report/ Certification FDA Recognized Consensus Standard 3.1.22 Applicable ISO 10993-11 EN 2017Biological evaluation of medical devices – Part 11: Tests for 2018systemic toxicity Product Compliance Internal Report/ Certification FDA Recognized Consensus Standard Conformity with EN standard demonstrates compliance with EU MDR 3.1.23 Applicable ISO 10993-12N/A2021Biological evaluation of medical devices – Part 12: Sample preparation and reference materials Product Compliance Internal Report/ Certification FDA Recognized Consensus Standard 3.1.24 Applicable ISO 10993-17EN2021Biological evaluation of medical devices - Part 17: Toxicological risk assessment of medical device constituents Product Compliance Internal Report/ Certification FDA Recognized Consensus Standard Conformity with EN standard demonstrates compliance with EU MDR
medical device classification criteria by FDA,0.31573597,0.410365075,D45070 Hal 4 Applicable Product Standards Rev 2.docx.pdf,D45070,2,36,2. Standards Evaluation > 2.4 Patient Contact Standards,21,"Ref Applicable/ Not Applicable Document Identifier Title Evidence Tested by Comments/ Justification x Applicable 2.4 -  Not Applicable 01 FDA Guidance (2016) . Guidance for Industry and FDA Staff: Use of International Standard ISO 10993-1, ""Biological evaluation of medical devices - Part 1: Evaluation and testing within a risk management process"" N/A N/A Guidance x Applicable 2.4 -  Not Applicable 02 EN ISO 10993-1:2018 Biological evaluation of medical devices -- Part 1: Evaluation and testing within a risk management process. Report x Self Cert  Third Party Published to EU Official Journal for Medical Devices 2.4 - x Applicable  Not Applicable 03 EN ISO 10993-3:2014 Biological evaluation of medical devices – Part 3: Tests for genotoxicity, carcinogenicity and reproductive toxicity  Self Cert Report x Third Party Published to EU Official Journal for Medical Devices  Applicable 2.4 - 04 x Not Applicable EN ISO 10993-4:2009 Biological evaluation of medical devices - Part 4:"
medical device classification criteria by FDA,0.309128,0.416075736,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,106,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),34,"reasonably foreseeable external influences or environmental conditions, such as magnetic fields, external electrical and electromagnetic effects, electrostatic discharge, radiation associated with diagnostic or therapeutic procedures, pressure, humidity, or temperature,  warnings, precautions and/or measures to be taken as regards the risks of interference posed by the reasonably foreseeable presence of the device during specific diagnostic investigations, evaluations, or therapeutic treatment or other procedures such as electromagnetic interference emitted by the device affecting other equipment,  if the device is intended to administer medicinal products, tissues or cells of human or animal origin, or their derivatives, or biological substances, any limitations or incompatibility in the choice of substances to be delivered,  warnings, precautions and/or limitations related to the medicinal substance or biological material that is incorporated into"
medical device classification criteria by FDA,0.29229218,0.418133229,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,54,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),19,"In accordance with Rule 7 of the Medical Device Rules, 2017, it is specified that for the fulfilment of set “Product Standards” of medical devices, all products need to comply with the set Indian Standards as provided by BIS and the latest updated standards specified by the Ministry of Health and Family Welfare also known as MOHFW that falls under the authorization of the Central Government of India. 3.1.106 Applicable Statutory Rules No. 236, N/A01 July 2025 Australia: Therapeutic Goods (Medical Devices) RegulationsRegulatory Affairs Internal Report/ 20022002 Certification Following Varian procedures ensures compliance with the regulation. 3.1.107 Applicable RDC 751/2022 N/A15 September 2022 Brazil: Resolution RDC No 751 Dated September 15, 2022 Provides for risk classification, notification and registration regimes, and labeling requirements and medical device use instructions Regulatory Affairs Internal Report/ Certification Following Varian procedures ensures"
medical device classification criteria by FDA,0.29088014,0.443618149,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,52,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),19,Page 19 of 39 # Applicability Identifier Applicable Nat'l Adoption Applicable Version Title SME function  Evidence required  Comments 3.1.97 Applicable 21 CFR 820.65N/A28 July 2025US: TraceabilityQuality Assurance SOPsFollowing Varian procedures ensures compliance with the regulation. 3.1.98 Applicable 21 CFR 820.130N/A28 July 2025US: Device packagingEngineering SOPsFollowing Varian procedures ensures compliance with the regulation. 3.1.99 Applicable 21 CFR 860N/A28 July 2025US: Medical Device Classification ProceduresRegulatory Affairs Internal Report/ Certification Following Varian procedures ensures compliance with the regulation. 3.1.100 Applicable SOR/98-282 Section 6-7 N/A31 May 2025Canada: Medical Devices Regulation Classification of Medical Devices Regulatory Affairs Internal Report/ Certification Following Varian procedures ensures compliance with the regulation. 3.1.101 Applicable SOR/98-282 Sections N/A31 May 2025Canada: Medical Devices Regulation Part 1 Section 10- 20
medical device classification criteria by FDA,0.28467542,0.442567408,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,10,2.0 Standards Evaluation > 2.1 Characterization of the Product Being Evaluated,5,"The product being evaluated is: ☒   A medical device ☒   A combination of medical devices and non-medical devices (i.e., a ME system or medical device software for use on ITE) ☐   Not a medical device ☐   Other____________________ The product type being evaluated is (check only one): Product type Product Type ☒  ☐ Medical acceleratorTreatment Planning System ☐  ☐ Medical accelerator accessory Treatment Management System ☐  ☐ Imaging SystemInformation System ☐  ☐ Embolic deviceAblation System ☐  ☐ Ablation probeAblation accessories ☐ ☐ Biopsy DeviceBiopsy accessories ☐  ☐ Brachytherapy systemBrachytherapy applicator ☐ ☐ Brachytherapy accessoryOther: Specific characteristics of the product being evaluated Device Characteristic (select all that apply)Mandatory Sections of Assessment Form ☒  Hardware/ Consumable 2.2, 2.3, 2.6, 2.9, 2.13, 2.21, 2.24, 2.25, 2.26, 2.28 ☒   Reusable/ End-user sterilized 2.4 ☐   Terminally sterilized 2.5, 2.7 ☒   Patient contact or Implantable 2.7, 2.8"
medical device classification criteria by FDA,0.2639787,0.432193816,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,87,3.0 Summary of Applicable Standards and Guidance documents > 3.2 Relevant Guidance Documents (Continued),35,"3.2.3 1618 August 14, 2023 Radio Frequency Wireless Technology in Medical Devices, Guidance for Industry and FDA Staff Product Compliance FDA Guidance Risk Management, Evaluation, and Wireless Coexistence Testing products for wireless technology used in medical devices 3.2.4 ApplicableMDCG 2019-16 July 2020Guidance on Cybersecurity for Medical Devices CybersecurityFDA Guidance 3.2.5 ApplicableIMDRF/CYBER WG/N 60 20 April 2020Principles and Practices for Medical Device CybersecurityCybersecurityFDA Guidance 3.2.6 Applicable1500015 September 6, 2017 Design Considerations and Pre-market Submission Recommendations for Interoperable Medical Devices – Guidance for Industry and Food and Drug Administration Staff Regulatory Affairs FDA Guidance Applicable 3.2.7 MDCG 2023-4 October 2023 Medical Device Software (MDSW) – Hardware combinations Guidance on MDSW intended to work in combination with hardware or hardware components Engineering FDA Guidance Applicable"
medical device classification criteria by FDA,0.25460163,0.397457361,D45070 Hal 4 Applicable Product Standards Rev 2.docx.pdf,D45070,2,20,2. Standards Evaluation > 2.2 Relevant Medical Device Standards > 2.2.1  Applicable Standards (Continued),11,"Format L00003413 Rev 08        Page 11 of 95 Ref Applicable/ Not Applicable Document Identifier Title Evidence Tested by Comments/ Justification  Applicable 2.2 - 08 x Not Applicable IEC 60601-1-8:2006 EN 60601-1- 8:2007/AC:2010 Medical electrical equipment -- Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems  Self Cert N/A  Third Party FDA accept IEC 60601-1-8:2006 until August 01, 2016  Applicable 2.2- 09 x Not Applicable IEC 60601-1-8:2006 + A1:2012 EN 60601-1- 8:2007/A11:2017 Medical electrical equipment -- Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems  Self Cert N/A  Third Party FDA: this standard supersedes IEC 60601-1-8:2006"
medical device classification criteria by FDA,0.25349122,0.403582811,D58308 HAL 4.0 Device Description Rev 1.0.docx.pdf,D58308,1,105,12 mm > 2.10 Principal Safety Features > 2.10.1 Compliance to International Safety Standards (Continued),39-40,"Medical electrical equipment—Safety of radiotherapy record and verify systems GB 7247.1-2012 (identical to IEC60825- 1:2007) 激光 产 品 的 安 全  第 部 分 ： 设 备 分 类 、 要 求 1 Safety of laser products—Part 1:Equipment classification and requirements YY/T 0664-2008 (identical to IEC 62304:2006) 医 疗 器 械 软 件 软 件 生 存 周 期 过 程 Medical device software - Software life cycle processes HAL 4.0 Device Description Revision Doc Number 1.0 D58308 Varian Confidential REG0507F03 Rev 02 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 40 of 41 Document Identifier Title YY/T 0316-2016 (identical to ISO 14971-2012) 医 疗器械 风 险 管 理 对 医 疗 器 械 的 应 用 Medical devices -- Application of risk management to medical devices GB/T 16886.1-2011 医 疗 器 械 生 物 学 评 价  第 部 分 ： 评 价 与 试 验 1 (identical to ISO 10993-1:2009)Biological evaluation of medical devices--Part 1:Evaluation and testing"
medical device classification criteria by FDA,0.25275275,0.396478236,D45070 Hal 4 Applicable Product Standards Rev 2.docx.pdf,D45070,2,158,3. W ireless Devices,94,"(a) Draft Guidance for Industry and FDA Staff: radio-Frequency W ireless Technology in Medical Devices, January 3, 2007. W here wireless technology is used, this guidance may be used to contribute background for the Risk Analysis. This document provides insight into FDA's thinking on wireless technology in medical devices. FDA places particular emphasis on identifying hazards and on documenting specific requirements and tests that demonstrate the wireless component functions correctly in the context where it will be operated. Some examples of areas to consider are given."
medical device classification criteria by FDA,0.22901753,0.412706465,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,22,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),9-10,3.1.25 Applicable ISO 10993-18 N/A 2020Biological evaluation of medical devices -- Part 18: Chemical 2020/ Amd 1:2022  characterization of medical device materials within a risk management process Product Compliance Internal Report/ Certification FDA Recognized Consensus Standard 3.1.26 Applicable ISO 10993-23 EN 2021Biological evaluation of medical devices - Part 23: Tests for irritation Product Compliance Internal Report/ Certification FDA Recognized Consensus Standard Conformity with EN standard demonstrates compliance with EU MDR 3.1.27 Applicable IEC 60601-1 EN 2005+A1:2012Medical Electrical Equipment Part 1- General Requirements 2006/A1:2013for Safety and essential performance Product Compliance 3rd Party Report/ Certification Edition 3.1 Conformity with EN standard demonstrates compliance with EU MDR Applicable Product Standards Record HAL 4.0 Revision Doc Number 04 D47457 Varian Confidential REG0505F01 Rev 07
medical device classification criteria by FDA,0.21370518,0.394524664,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,31,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),12,"Compliance Label) Class A computers– Verification only Class B computers – DofC or Certification Subpart C applies to WiFi/WLAN devices only, and not to HAL 4 3.1.48 Applicable IEC 60336N/A2005/COR1:2006 X-ray tube assemblies for medical diagnosis - Characteristics of focal spots Product Compliance 3rd Party Report/ Certification 4th Edition 3.1.49 Applicable IEC 60522N/A1999, Ed. 2Determination of the permanent filtration of X-ray tube assemblies Product Compliance 3rd Party Report/ Certification 3.1.50 Applicable IEC 60526N/A1978, Ed. 2High-voltage cable plug and socket connections for medical X-ray equipment Product Compliance 3rd Party Report/ Certification 3.1.51 Applicable IEC 60601-1-3N/A2021 Ed 2.2Medical electrical equipment – Part 1-3: General requirements for basic safety and essential performance — Collateral Standard: Radiation protection in diagnostic X-ray equipment Product Compliance 3rd Party Report/ Certification FDA Recognized Consensus Standard 3.1.52 Applicable"
medical device classification criteria by FDA,0.19238758,0.393436044,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,15,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),6,"performance requirements referred to in Chapter I are fulfilled. Particular attention shall be paid to: a) the choice of materials and substances used, particularly as regards toxicity and, where relevant, flammability; b) the compatibility between the materials and substances used and biological tissues, cells and body fluids, taking account of the intended purpose of the device and, where relevant, absorption, distribution, metabolism and excretion; c) the compatibility between the different parts of a device which consists of more than one implantable part; EN ISO 13485: 2016 EN ISO 14971: 2019 Design, manufacture and packaging are assured through the use of quality system standard EN ISO13485. Where there are risks related to pints a) to h) they have been evaluated through the use of ISO14971. Flame resistant components have been used where appropriate. Biocompatibility of patient contact parts was evaluated using the ISO10993 -1:2018 methodology. Verification Summary Report: D68588"
medical device classification criteria by FDA,0.18300885,0.444137961,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,92,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),29-30,"(p) if the device is custom-made, the words ‘custom- made device’; HAL is not for single use. N/A N/A MDR GSPR 3(23.2q) CMDR 21(c) AU EP 13.3(9) (q) an indication that the device is a medical device. If the device is intended for clinical investigation only, the words ‘exclusively for clinical investigation’; N/A HAL is not for single use. N/A MDR GSPR 3(23.2r) CMDR 21(e) (r) in the case of devices that are composed of substances or of combinations of substances that are intended to be introduced into the human body via a body orifice or applied to the skin and that are absorbed by or locally dispersed in the human body, HAL ID Plates:  P1015412007 ISO 15223-1:2016 Device labels indicate that HAL is a medical device. and  P1055560001 Clause   MDR General Safety and Performance Requirements  Standards  Compliance Assessment  Report Ref. & Issue or Date Varian Confidential REG0507F08 Rev 01"
medical device classification criteria by FDA,0.17681369,0.398933321,D67423 HAL 4.0 Product Technical Requirements Rev 02.pdf,D67423,2,162,5.  Annex,30,"Appendix A Main Electrical Safety Characteristics A1. Product Characteristics 1) Classification according to the type of protection against shock: Class I. 2) Classification according to the degree of protection against shock: Type B. 3) Classification according to the degree of protection against ingress of water: Ordinary type device (Closure device that doesn’t have protection against ingress of water) 4) Classification according to the safety degree under situation of flammable anesthetic mixtures with air or with oxygen or nitrous oxide: The device shall be used under the environment with neither flammable anesthetic mixtures nor flammable detergent. 5) Classification according to the operating mode: continuous operation equipment 6) The rated voltage and frequency, power voltage: 3N~ 380,50/60Hz, 15 kVA (continuous); 33 kVA (momentary) with a dedicated transformer of 380V 7) There is no defibrillation-proof applied part 8) There is signal input /output part"
medical device classification criteria by FDA,0.1664043,0.402113765,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,107,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),34,"the device as an integral part of the device; and  precautions related to materials incorporated into the device that contain or consist of CMR substances or endocrine- disrupting substances, or that could result in sensitisation or an allergic reaction by the patient or user; MDR GSPR 3(23.4t) CMDR 21(i) AU EP 13.4(24, 25) (t) in the case of devices that are composed of substances or of combinations of substances that are intended to be introduced into the human body and that are absorbed by or locally dispersed in the human body, warnings and precautions, where appropriate, related to the general profile of interaction of the device and its products of metabolism with other devices, medicinal products and other substances as well as contraindications, undesirable side-effects and risks relating to overdose; HAL does not contain substances or combinations of N/A substances that are intended to be introduced into the human body via a body orifice or applied to the"
medical device classification criteria by FDA,0.16398026,0.413154781,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,82,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),33,"Engineer Internal Report/ Certification Expected Lifetime report with some China-specific modifications. Analysis and Evaluation Report on the Shelf life is needed, and the templates will be provided by China RA. 3.1.150 Applicable 国家药品监督管理 局通告（2024 年 第13 号） NMPA Guidance 医疗器械可用性工程注册审查指导原则 May 19, 2024 Guidelines for Registration Review of Medical Device Usability Engineering Product Compliance Internal Report/ Certification Implement from Oct 8th, 2024. 1. For new registration: a. the high-use risk medical devices shall be managed according to the Catalogue (examples are: Cardiac radiofrequency ablation equipment, interventional products, ventilators, etc.), and the usability engineering research reports is needed; b. For the remaining Class II and III medical devices, if relevant requirements for usability or availability are specified in the relevant product guidelines (such as simulated use), the corresponding registration dossiers shall be submitted according to their requirements;"
medical device classification criteria by FDA,0.16105616,0.402495861,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,88,3.0 Summary of Applicable Standards and Guidance documents > 3.2 Relevant Guidance Documents (Continued),35-36,"3.2.8 GUI00001825 September 27, 2023Cybersecurity in Medical Devices: Quality System Considerations and Content of Premarket Submissions, Guidance for Industry and Food and Drug Administration Staff Regulatory Affairs FDA Guidance Applicable 3.2.9 1400057 June 6, 2022Electromagnetic Compatibility (EMC) of Medical Devices, Guidance for Industry and Food and Drug Administration Staff Product Compliance FDA Guidance Applicable Product Standards Record HAL 4.0 Revision Doc Number 04 D47457 Varian Confidential REG0505F01 Rev 07 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 36 of 39 Appendix A: Abbreviation and Definitions Abbreviations Abbreviations Explanation AAMI TIRAssociation for the Advancement of Medical Instrumentation; Technical Information Report ACAdministrative Circular (an addition to a Standard) ANSIAmerican National Standards Institute"
medical device classification criteria by FDA,0.15817435,0.431105971,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,40,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),14,"device when it comes into contact with materials, liquids, and substances, including gases, to which it is exposed during normal conditions of use; d) the risks associated with the possible negative interaction between software and the IT environment within which it operates and interacts; e) the risks of accidental ingress of substances into the device; f) the risks of reciprocal interference with other devices normally used in the investigations or for the treatment given; and g) risks arising where maintenance or calibration are not possible (as with implants), from ageing of materials used or loss of accuracy of any measuring or control mechanism. EN ISO 13485: 2016 EN ISO 14971: 2019 EN 62366-1: 2015 EN 60601-1-6:2010 +A1:2013 EN 60601-1: 2006/A1:2013 EN 60601-1-2:2015 IEC 60601-2-1:2020 (EDITION 4.0) Design and manufacture are assured through the use of quality system standard EN ISO13485. Device safety is assured through the use of the"
medical device classification criteria by FDA,0.14977993,0.43598026,D48516 HAL 4.0 Clinical Evaluation Plan Rev 01.pdf,D48516,1,14,3.0 Device Description > 3.2 Classification,5,"Device Device Name Country /Region Classification Reference/Regulation Number EU Class IIb MDR Annex VIII, Rule 9 Halcyon"
medical device classification criteria by FDA,0.14645308,0.415211,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,102,8.2 EU Marketing Clearance Strategy > 8.2.1 ISD documentation requirements (Continued),52,"IEC 60601-2-1 Test N/A N/A Report, ISD Section 05N/A 16 Essential Requirements Checklist Essential requirements checklist L2431, Essential Requirements Checklist EngineeringNew DTR RoHS StatementTBDEngineeringNewDTR Machinery directive requirements checklist L3689, Machinery New EngineeringDTR Directive checklist 17 Development Responsibilities Development responsibilities Section not used N/A N/A N/A . 18New Core suppliers listL2433, Core SuppliersManufacturingDOR Core Suppliers 19 EU Medical Device Classification EU Medical Device Classification L2449, medical device classification for the European union Regulatory Affairs New DIR"
