sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
unique identifier and serial number system for each device,,0.313582569,D65617 HAL4 DCS Rev 02.docx.pdf,D65617,2,129,40 of 73 > 9.1.2.6 Enhanced General Equipment (C.7.5.2),40,"Attribute Name Tag T Handling Manufacturer (0008,0070) 1 Supported Manufacturer’s Model Name (0008,1090) 1 Supported Device Serial Number (0018,1000) 1 Supported Software Version(s) (0018,1020) 1 Supported Table 9-11 Enhanced General Equipment"
unique identifier and serial number system for each device,,0.311228961,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,88,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),28,"name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2f) CMDR 21(e) (f) where applicable, information labelled in accordance with Section 10.4.5.; N/A HAL does not contain medicinal product substance. N/A MDR GSPR 3(23.2g) AU EP 13.3(11) (g) the lot number or the serial number of the device preceded by the words LOT NUMBER or SERIAL NUMBER or an equivalent symbol, as appropriate; N/A HAL does not contain medicinal substances that are carcinogenic, mutagenic or toxic to reproduction or endrocrine- disrupting properties. HAL does not contain substances or combinations of substances that are intended to be introduced into the human body via a body orifice or applied to the skin and that are absorbed by or locally dispersed in the human body. N/A MDR GSPR(h) the UDI carrier referred to in Article 27(4) and Part 3(23.2h)C of Annex VII; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device."
unique identifier and serial number system for each device,,0.308274984,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,43,6. The MSO shall only be used to power the console cabinet (Continued),33,"No such parts N/A RISK MANAGEMENT FILE includes an assessment of the RISKS relating to misidentification of all detachable parts…………………………………..: (ISO 14971 Cl. 5.2-5.5, 6, 7.3) No such parts N/A Detachable components of the ME EQUIPMENT are marked with the name or trademark of the MANUFACTURER, and No such parts N/A – a MODEL OR TYPE REFERENCE No such parts N/A Software forming part of a PEMS identified with a unique identifier…………………………………..: Software version is identified on the GUI of the console P Symbol 11 on Table D.1  used, optionally, 7.2.3 advice to OPERATOR to consult ACCOMPANYING DOCUMENTS P SAFETY SIGN 10 on Table D.2) used, advising OPERATOR that ACCOMPANYING DOCUMENTS must be consulted P ACCESSORIES marked with name or trademark 7.2.4 and contact information of their MANUFACTURER, and ………………………………………………….: No such parts N/A - with a MODEL or TYPE REFERENCE  N/A – a serial number or lot or batch identifier  N/A – the date of manufacture or use by date  N/A"
unique identifier and serial number system for each device,,0.3066293,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,87,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),28,"name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2d) CMDR 21(c) (d) if the manufacturer has its registered place of business outside the Union, the name of the authorized representative and address of the registered place of business of the authorised representative; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device. Main device label contains the name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2e) CMDR 21(e) (e) where applicable, an indication that the device contains or incorporates:  a medicinal substance, including a human blood or plasma derivative, or  tissues or cells, or their derivatives, of human origin, or  tissues or cells of animal origin, or their derivatives, as referred to in Regulation (EU) No 722/2012; Main device label contains the name and serial EN ISO 15223-1:2016 number of the device. Main device label contains the"
unique identifier and serial number system for each device,,0.302208304,D68599 Hal 4.0 Design Verification Trace Matrix Rev 02.pdf,D68599,2,979,6. (Subsys) IMG – Imaging (Continued),312-313,"Serial number of the acquisition device The Machine Serial Number as can be read on System Administration. Used Notation: ·       Concept Names and Values along TID notation of DICOM Part 16. ·       Concept Names in italic reference another TID that is included at Hal 4.0 Design Verification Trace Matrix This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last e- D68599 02 Sign Format DND01T01 Rev 02   Page 313 of 735 this place and which is specified further below. ·       Mandatory attributes for which the template already specifies an invariant value are not listed in the table. 502427 The imaging system shall support delivery of plans in all patient orientations 451906 TPVerify-Indication Patient Orientation TDS.Halcyon30.System.TRR_3.0.36. 503570 Halcyon Default Passed NA 4"
unique identifier and serial number system for each device,,0.300834328,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,86,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),30,"packaging of multiple devices. ISO 15223-1:2016 All devices are clearly identified by the label. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.1c) CMDR 21 AU EP 13.2 (c) Labels shall be provided in a human-readable format and may be supplemented by machine- readable information, such as radio-frequency identification (‘RFID’) or bar codes. ISO 15223-1:2016 Labels are provided in human readable format and in machine-readable information (UDI). HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.1d) CMDR 21, 22 AU EP 13.4 (d) Instructions for use shall be provided together with devices. By way of exception, instructions for use shall not be required for class I and class IIa devices if such devices can be used safely without any such instructions and unless otherwise provided for elsewhere in this Section. EN ISO 20417:2021 IFU is available on www.MyVarian.com and Quick Reference Guide is supplied as a hard copy. Suitability of electronic media covered by e-"
unique identifier and serial number system for each device,,0.29611367,D68599 Hal 4.0 Design Verification Trace Matrix Rev 02.pdf,D68599,2,947,6. (Subsys) IMG – Imaging (Continued),284-285,"digits, leading zero's). Device Serial Number is supposed to contain ASCII characters only. Example: Device Serial Number: SN1004 Encoded Device Serial Number: 083078049048048052 EV (121013,DCM, “Device Observer Name”) Hal 4.0 Design Verification Trace Matrix This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last e- D68599 02 Sign Format DND01T01 Rev 02   Page 285 of 735 Machine ID of the acquisition device The Machine ID as configured in System Administration. EV (121014,DCM, “Device Observer Manufacturer”) Manufacturer of the acquisition device ""Varian Medical Systems"" EV (121015,DCM, “Device Observer Model Name”) Mode name of the acquisition device ""Halcyon - PVA"" or ""Patient Verification"" EV (121016,DCM, “Device Observer Serial Number”) Serial number of the acquisition device"
unique identifier and serial number system for each device,,0.293172538,D65617 HAL4 DCS Rev 02.docx.pdf,D65617,2,122,37 of 73 > 9.1.2.3 General Series (C.7.3.1),37,"Attribute Name Tag T Handling Modality (0008,0060) 1 Supported Series Instance UID (0020,000E) 1 Supported Series Number (0020,0011) 2 Supported Export: A number incrementing with every series created throughout a session. It starts with 1 and is reset at the end of a session."
unique identifier and serial number system for each device,,0.288416445,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,77,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),30,"Fundamental requirements for Unique device identifier GPL  Label or LabellingIt is a UDI requirement for China (similar to GS1) Following Varian procedures ensures compliance with this standard. No report is required. 3.1.143 Not Applicable GB 9254 2008 信息技术设备的无线电骚扰限值和测量方法 Information technology equipment – Radio disturbance characteristics – Limits and methods of measurement China RA  3rd Party Report/ Certification MC standard for ITE but not for ME. Product will be tested as a system with YY 9706.102-2021, no need to test IT parts separately with GB 9254. 3.1.144 Applicable YY/T 0741 2018 数字化摄影X 射线机专用技术条件 Particular specifications for digital X-ray radiography system Product Compliance 3rd Party Report/ Certification This standard is listed in X-Ray IGRT Registration Guidance PTR template. 1) This standard includes particular specifications for Digital X-ray Radiography Systems. 2) It requires manufacturers to disclose X-ray electrical power(maximum output electric power and nominal"
unique identifier and serial number system for each device,,0.287550479,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,91,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),31,"blood or plasma derivative, or tissues or cells, or their derivatives, of human origin, or tissues or cells of animal origin, or their derivatives, as referred to in Regulation (EU) No 722/2012; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device. Main device label contains the name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2f) CMDR 21(e) (f) where applicable, information labelled in accordance with Section 10.4.5.; N/A HAL does not contain medicinal product substance. N/A MDR GSPR 3(23.2g) AU EP 13.3(11) (g) the lot number or the serial number of the device preceded by the words LOT NUMBER or SERIAL NUMBER or an equivalent symbol, as appropriate; N/A HAL does not contain medicinal substances that are carcinogenic, mutagenic or toxic to reproduction or endrocrine- disrupting properties. HAL does not contain substances or combinations of substances that are intended"
unique identifier and serial number system for each device,,0.286588341,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,90,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),31,"and  P1055560001 MDR GSPR 3(23.2c) CMDR 21(b) AU EP 13.3(1) (c) the name, registered trade name or registered trade mark of the manufacturer and the address of its registered place of business; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device. Main device label contains the name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2d) CMDR 21(c) (d) if the manufacturer has its registered place of business outside the Union, the name of the authorized representative and address of the registered place of business of the authorised representative; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device. Main device label contains the name and address of the legal manufacturer. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2e) CMDR 21(e) (e) where applicable, an indication that the device contains or incorporates: a medicinal substance, including a human"
unique identifier and serial number system for each device,,0.28379336,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,92,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),31-32,"to be introduced into the human body via a body orifice or applied to the skin and that are absorbed by or locally dispersed in the human body. N/A Checklist for MDR GSPR, Canadian MDR, and Australian Essential Principles [Device Name] Revision Doc Number 2 D70060 Varian Confidential REG0507F08 Rev 04 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 32 of 45 MDR GSPR(h) the UDI carrier referred to in Article 27(4) and Part 3(23.2h)C of Annex VII; EN ISO 15223-1:2016 Main device label contains the name and serial number of the device. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2i) CMDR 21(g) AU EP 13.3(12) (i) an unambiguous indication of the time limit for using or implanting the device safely, expressed at least in terms of year and month, where this is relevant; EN ISO 15223-1:2016 Labels are provided in human readable format"
unique identifier and serial number system for each device,,0.281954467,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,96,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),33,"the device is intended for clinical investigation only, the words ‘exclusively for clinical investigation’; N/A Device labels indicate that HAL is a medical device. HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.2r) CMDR 21(e) (r) in the case of devices that are composed of substances or of combinations of substances that are intended to be introduced into the human body via a body orifice or applied to the skin and that are absorbed by or locally dispersed in the human body, the overall qualitative composition of the device and quantitative information on the main constituent or constituents responsible for achieving the principal intended action; ISO 15223-1:2016 HAL does not contain substances or combinations of substances that are intended to be introduced into the human body via a body orifice or applied to the skin and that are absorbed by or locally dispersed in the human body. N/A MDR GSPR 3(23.2s) AU EP 12.13 (s) for active implantable devices, the serial number,"
unique identifier and serial number system for each device,,0.2805776,D68372 Halcyon Pump Contamination Inspection Plan and Procedure Review Report - Rev 01.pdf,D68372,1,33,6. Each sample must have a unique identifier. (Continued),16-18,"Sample IDs: _________________________________ Unpack the hardware, taking photographs and notes to append. Check for external water leaks and document. Begin disassembly and documentation. Describe sample 1. Describe sample 2. Describe sample 3. Describe sample 4. Describe sample 5. Describe sample 6. Halcyon Pump Contamination Inspection Plan and Procedure - Review Report This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D68372 01 e-Sign DND07F12 Rev 01   Page 17 of 17 Describe sample 7. Describe sample 8. Describe sample 9. Describe sample 10. Document Signing Page This document has been reviewed and electronically signed by the following people:"
unique identifier and serial number system for each device,,0.27838251,D68599 Hal 4.0 Design Verification Trace Matrix Rev 02.pdf,D68599,2,967,6. (Subsys) IMG – Imaging (Continued),302-303,"DTID (1004) Device observer identifying attributes See TID 1004 further below TID 1003 (Person Observer Identifying Attributes) EV (121008,DCM, “Person Observer Name”) Name of the operator who performed the acquisition Name of the logged-in OSP/Shared Framework user TID 1004 (Device Observer Identifying Attributes) EV (121012,DCM, “Device Observer UID”) {Machine Class UID Prefix}.1{Encoded Device Serial Number} Machine Class UID Prefix: UID prefix per machine class (e.g. TrueBeam, C3) as defined in the Connectivity SyRS Encoded Device Serial Number: Stringed list of ASCII code representations of every character of the Device Serial Number (three digits, leading zero's). Device Serial Number is supposed to contain ASCII characters only. Example: Device Serial Number: SN1004 Hal 4.0 Design Verification Trace Matrix This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written"
unique identifier and serial number system for each device,,0.278196216,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,44,6. The MSO shall only be used to power the console cabinet (Continued),37,"required markings  ............................................... See attached copy of Marking Plate P Remaining markings fully recorded in ACCOMPANYING DOCUMENTS .................................. IFU has explanation of markings. See: P1023892 P1028960 P1039628 P Markings applied to individual packaging when impractical to apply to ME EQUIPMENT N/A Single use item marked ....................................... No single use materials or components N/A P 7.2.2 ME EQUIPMENT marked with: – the name or trademark and contact information of the MANUFACTURER P – a MODEL OR TYPE REFERENCE See attached copy of Marking Plate P – a serial number or lot or batch identifier; and P – the date of manufacture or use by date P Detachable components of the ME EQUIPMENT not marked; misidentification does not present an unacceptable risk, or No such parts N/A RISK MANAGEMENT FILE includes an assessment of the RISKS relating to misidentification of all"
unique identifier and serial number system for each device,,0.27626884,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,83,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),27,"readable information, such as radio-frequency identification (‘RFID’) or bar codes. ISO 15223-1:2016 Labels are provided in human readable format and in machine-readable information (UDI). HAL ID Plates:  P1015412007 and  P1055560001 MDR GSPR 3(23.1d) CMDR 21, 22 AU EP 13.4 (d) Instructions for use shall be provided together with devices. By way of exception, instructions for use shall not be required for class I and class IIa devices if such devices can be used safely without any such instructions and unless otherwise provided for elsewhere in this Section. Hard-copies of user documentation, including EN ISO 20417:2021 instructions for use, are provided with the device. P1039628 Halcyon and Ethos Instructions For Use. MDR GSPR 3(23.1e) CMDR 21 AU EP 13.2, 13.4 (e) Where multiple devices are supplied to a single user and/or location, a single copy of the instructions for use may be provided if so agreed by the purchaser who in any case may request further copies to be"
unique identifier and serial number system for each device,,0.275732398,D68599 Hal 4.0 Design Verification Trace Matrix Rev 02.pdf,D68599,2,2289,23. (Subsys) UID – User Interface Devices,722,"Req ID Requirement Description Test ID Test NameProduct Identifier/ Version Run ID Configuration Status Issue ID (Defects) 396409 The system shall provide a Control Console for activating/interlocking MV or kV beam on, MV or kV beam off, motion enable, system prepare, plan preview, beam enable (Ready), emergency stop, intercom controls, machine state indicators, control system status messaging, and MU counter back up display. 450060 TPVerif_DKB_Characteristics HAL40_SYSTEM_REL_04.00.0012 1108974 Halcyon Default Passed NA 396418 The system shall provide one Stand Side Panel on each side of the bore for user interface of couch motion control. 449972 TPVerify - SSP Couch Motion HAL40_SYSTEM_REL_04.00.0012 1086191 Halcyon Default Passed NA 396418 The system shall provide one Stand Side Panel on each side of the bore for user interface of couch motion control. 1096367 TPVerify - Couch Shifts using SSP HAL40_SYSTEM_REL_04.00.0012 1136158 Halcyon Default Passed NA"
unique identifier and serial number system for each device,,0.2754682,D68372 Halcyon Pump Contamination Inspection Plan and Procedure Review Report - Rev 01.pdf,D68372,1,30,6. Each sample must have a unique identifier. (Continued),14,"D68372 01 e-Sign DND07F12 Rev 01   Page 14 of 17 Date SN Location Bacterial ID Fungal ID Notes 05 May 2019 SN1057 (removed, refurbed, sent to Crawley) Crawley (sight tube only) N/A (none detected) Fusarium falciforme Fusarium oxysporum AEMTEK (DNA SEQUENCING) Solid – residue on a used sight tube on a water tank unit that was used on SN1057 in Beijing, removed for refurb, and provided to Crawley, who rejected it on inspection and sent the sight tube to CA for ID Cellumonas hominis 30 Mar Not performed SN1004 Water 2022 “Gram positive rods” Eurofins EMLab P&K Bacterial ID Surface-Species Note that this technique is selective for what can be cultured on a plate, which may not include all the species that are present. 30 Mar 2022 SN1004 Film in water tank lid Cellumonas hominis Not performed “Gram positive rods” Eurofins EMLab P&K Bacterial ID Surface-Species 30 Mar 2022 SN1474 Water Deinococcus radiophilus Stenotrophomonas maltophilia “Gram positive rods” Not performed"
unique identifier and serial number system for each device,,0.274325669,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,45,6. The MSO shall only be used to power the console cabinet (Continued),37-38,"detachable parts .................................................. (ISO 14971 Cl. 4.2-4.4, 5, 6.4) No such parts N/A Detachable components of the ME EQUIPMENT are marked with the name or trademark of the MANUFACTURER, and No such parts N/A – a MODEL OR TYPE REFERENCE No such parts N/A Software forming part of a PEMS identified with a unique identifier................................................. Software version is identified on the GUI of the console P Page 37 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Symbol 11 on Table D.1  used, optionally, 7.2.3 advice to OPERATOR to consult ACCOMPANYING DOCUMENTS P Safety sign 10 on Table D.2) used, advising OPERATOR that ACCOMPANYING DOCUMENTS must be consulted P ACCESSORIES marked with name or trademark 7.2.4 and contact information of their MANUFACTURER, and .......................................................................... N/A"
unique identifier and serial number system for each device,,0.273925662,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,467,4 Supply voltage: (Continued),297-298,"Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 requires identification, including detailed version number Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P 8.1.2 [A, B, C] For each SOUP CONFIGURATION ITEM being used, including standard libraries, the MANUFACTURER documents: P a) the title Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 states that Vendor software is to be identified in the DND04T01 Design and Development Plan (DDP) Rev 02 following, and controlled as any other configuration item Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P Page 297 of 365                     Report No. 104993953MIN-001 IEC 60601-1"
